Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
72098,1155.934,454.2319853,205.4310707,2.211116282,0.891886017,73989,302.9818884,0.579156224,0.974442147,0.678058252,0.667020153,0.006300202,0.00076929,0.444915885,0.983760757,2
73191,1073.038,385.0103595,242.2625761,1.589227547,0.777213877,74320,305.2698405,0.693096591,0.984808934,0.798798684,0.792887342,0.005260351,0.00128245,0.628670337,0.999100217,0
48100,854.778,349.8659196,175.74183,1.99079479,0.864686482,48563,247.4728714,0.827370304,0.990465993,0.827271892,0.707336318,0.00727372,0.001123156,0.500324667,0.996043741,2
63441,964.004,364.0151102,224.0159248,1.624951933,0.78821277,64762,284.2104677,0.728302797,0.979602236,0.857871445,0.780765578,0.005737853,0.001315261,0.609594887,0.99056239,1
52058,930.035,379.4983989,176.1838256,2.153991138,0.885701865,52903,257.4534991,0.820224365,0.984027371,0.756308111,0.678404704,0.007289915,0.000952484,0.460232943,0.99133768,2
62855,1004.759,413.879306,194.2993059,2.130112118,0.882954349,63781,282.8948066,0.598339822,0.98548157,0.782394673,0.683520056,0.006584668,0.000886582,0.467199667,0.995187673,2
34879,689.973,236.1931301,188.3981624,1.253691263,0.603127827,35298,210.7351942,0.769785919,0.988129639,0.920682093,0.892215595,0.006771786,0.002647051,0.796048669,0.99799926,3
58484,956.166,381.8160612,196.8159092,1.939965437,0.85690576,59456,272.8811857,0.6583293,0.983651776,0.803859853,0.714692789,0.006528556,0.00105069,0.510785783,0.990906765,2
39313,714.895,243.9936667,205.4573381,1.187563652,0.539383669,39634,223.7294487,0.769907172,0.991900893,0.966632808,0.91694777,0.006206437,0.002706453,0.840793214,0.998495459,3
39336,722.8,260.6452398,192.3676739,1.354932638,0.67475251,39664,223.7948854,0.775857988,0.991730537,0.94615823,0.858618732,0.006626125,0.002221472,0.737226128,0.998891742,3
62837,1005.35,405.7787357,198.240006,2.046906393,0.872540309,63569,282.8542969,0.631349972,0.988484953,0.78125128,0.697065351,0.00645764,0.000940476,0.485900104,0.994592029,2
41456,731.423,256.0489743,206.5001164,1.239945908,0.591252105,41733,229.7464223,0.80522104,0.993362567,0.973778169,0.897275308,0.006176403,0.002469553,0.805102979,0.998284144,3
37937,700.065,242.4195105,199.4911412,1.215189351,0.568161577,38213,219.7791815,0.782044939,0.992777327,0.972738528,0.90660682,0.006390055,0.002662933,0.821935926,0.998807784,3
86674,1136.184,443.934221,250.4562947,1.772501752,0.82565569,87892,332.1998861,0.689909338,0.986142083,0.84372587,0.748308804,0.005121885,0.000990679,0.559966067,0.992540834,1
35338,680.836,227.4674838,198.0449215,1.148565094,0.491900241,35669,212.1172766,0.787686958,0.990720233,0.958002864,0.932516916,0.006436909,0.003002507,0.8695878,0.998778192,3
37512,704.306,243.2472557,196.6784547,1.236776322,0.588422473,37910,218.5446449,0.775730504,0.989501451,0.950292513,0.898446497,0.006484518,0.002606312,0.807206108,0.998333401,3
42192,758.318,245.2178698,219.319786,1.118083663,0.447293062,42784,231.7768817,0.774449339,0.986163052,0.92201343,0.945187567,0.005811952,0.002861368,0.893379536,0.998873065,3
75018,1041.305,406.2952843,236.4727886,1.71814815,0.813173049,75888,309.0564417,0.789555114,0.988535737,0.869399604,0.760669527,0.005415971,0.001118511,0.578618129,0.994151668,1
77583,1084.672,384.862785,257.3128981,1.495699546,0.7436371,78675,314.2956309,0.725698732,0.986120114,0.828666103,0.816643342,0.004960659,0.001360971,0.666906348,0.997491522,0
53862,939.408,382.7224322,182.9623653,2.0918096,0.878329912,55223,261.8763608,0.678465259,0.975354472,0.766979632,0.684246176,0.007105611,0.000960795,0.46819283,0.979370256,2
31637,656.711,229.7192546,175.510446,1.308863717,0.645190802,32045,200.702465,0.761823348,0.987267905,0.921842182,0.873685862,0.007261095,0.002609775,0.763326986,0.999090996,3
65151,1023.543,414.1674064,202.973033,2.040504594,0.87168035,66073,288.0153287,0.644039146,0.986045737,0.781481615,0.695408002,0.006357038,0.000917051,0.48359229,0.986772289,2
58419,982.432,400.343978,187.2581239,2.13792582,0.883864477,59282,272.7295015,0.661147578,0.985442461,0.760604661,0.681237926,0.006852976,0.000910446,0.464085112,0.992179544,2
41454,740.397,264.3767519,199.850382,1.322873388,0.654652174,41778,229.7408803,0.78842862,0.992244722,0.950269973,0.868990479,0.006377593,0.002243348,0.755144453,0.9989605,3
54692,881.807,330.7268466,211.9992114,1.560038098,0.767532538,55278,263.8863717,0.678224206,0.989399038,0.88386632,0.797898249,0.006047079,0.001511874,0.636641616,0.993185175,0
40381,724.736,254.3755015,202.3771867,1.25693763,0.60584274,40687,226.7480674,0.747298098,0.99247917,0.966111528,0.891391137,0.006299386,0.002453303,0.794578158,0.998735188,3
80384,1072.144,407.6730682,251.320718,1.622122806,0.787373592,80950,319.9188765,0.78567519,0.99300803,0.878765986,0.784743711,0.00507157,0.001186407,0.615822692,0.998940033,1
73519,1073.069,362.1862059,259.1482727,1.397602238,0.698601302,75073,305.9530979,0.769872768,0.979300148,0.802332081,0.844739785,0.00492643,0.001547405,0.713585305,0.99730842,0
76246,1103.271,384.0908865,254.2119629,1.510907992,0.749633056,77508,311.5757088,0.770792264,0.98371781,0.787159105,0.811203077,0.005037522,0.001345597,0.658050431,0.994253656,0
41239,815.069,336.2166192,157.1966026,2.138828788,0.883968951,41825,229.1443335,0.619874339,0.985989241,0.780062209,0.681537796,0.00815288,0.001085052,0.464493767,0.993472641,2
74722,1065.27,410.8183629,234.1510759,1.754501282,0.821670681,76147,308.446114,0.771435356,0.981286196,0.827444662,0.750808975,0.005497957,0.001077703,0.563714117,0.989037141,1
36888,697.864,249.4449261,188.6030203,1.322592426,0.654466701,37205,216.7193123,0.77758806,0.99147964,0.951816836,0.868806256,0.006762224,0.002376627,0.75482431,0.998324916,3
45037,782.176,255.5774683,224.6429349,1.137705348,0.476891438,45554,239.4637538,0.791163812,0.988650832,0.925060944,0.936951741,0.005674833,0.00269775,0.877878564,0.998767137,3
38172,712.28,255.3327747,190.5454144,1.340010073,0.665651159,38486,220.4588395,0.744093567,0.991841189,0.94548203,0.86341771,0.006689007,0.002293112,0.745490141,0.998964299,3
40334,737.758,249.8537724,206.0059466,1.212847379,0.56585314,40836,226.6160714,0.81031019,0.987706925,0.931222162,0.906994796,0.006194619,0.002585911,0.82263956,0.997736235,3
62524,977.204,359.2187289,224.1367188,1.602676843,0.781459391,63879,282.1489488,0.71538576,0.978788021,0.822784585,0.785451665,0.005745293,0.001348869,0.616934318,0.988746346,0
62821,998.256,348.3495134,230.7214201,1.509827363,0.749214551,64071,282.8182834,0.779368526,0.980490393,0.792192727,0.811880805,0.005545113,0.001486138,0.659150442,0.995203374,0
45654,857.771,343.3268988,169.9096922,2.020643404,0.868954564,46271,241.0984823,0.799684708,0.986665514,0.779733117,0.70224175,0.007520193,0.00112812,0.493143476,0.996467112,2
54460,915.306,372.2989818,186.8038659,1.992993989,0.865008237,55122,263.3260823,0.66133968,0.987990276,0.816873641,0.707297347,0.006836191,0.001055364,0.500269538,0.997034181,2
66149,1013.351,393.0802131,217.3600575,1.808428916,0.83320371,68260,290.2128919,0.723129564,0.969074128,0.809493464,0.738304504,0.005942346,0.00108913,0.545093541,0.985762922,1
75507,1063.461,414.6505451,233.9163334,1.772644685,0.825686772,76890,310.0620878,0.70212944,0.982013266,0.838984513,0.747767226,0.005491551,0.001059109,0.559155824,0.9911846,1
49949,878.258,357.2009479,178.7667491,1.998139753,0.865756483,50449,252.1845396,0.618502192,0.990089001,0.813752682,0.706001877,0.007151313,0.001095946,0.49843865,0.995950081,2
36609,688.123,224.3725593,207.9820031,1.078807569,0.375186433,36943,215.8981855,0.764088329,0.990959045,0.971550953,0.962230792,0.006128891,0.003240997,0.925888098,0.998855088,3
97054,1265.438,428.8218966,288.6922782,1.485394411,0.739440543,99061,351.529502,0.774362902,0.979739756,0.761625646,0.819756418,0.004418385,0.001230786,0.672000585,0.998185914,0
76500,1099.381,396.2521484,246.9683755,1.604465137,0.782014162,77747,312.0942569,0.785751702,0.983960796,0.795380327,0.787615305,0.005179767,0.001229551,0.620337869,0.995310484,0
41461,737.975,259.440843,203.8665176,1.272601534,0.618490955,41857,229.7602767,0.771467912,0.990539217,0.956679212,0.885597942,0.006257467,0.002374241,0.784283716,0.99808066,3
73494,1078.935,435.0816095,216.5033815,2.009583437,0.867397687,74356,305.901074,0.701626761,0.988407122,0.793361618,0.703088955,0.005919961,0.000892359,0.494334078,0.993405576,2
76202,1161.501,408.9017364,237.9166891,1.718676138,0.813300994,77700,311.4857939,0.715108859,0.980720721,0.709801737,0.761761974,0.005366024,0.001114576,0.580281305,0.997315632,0
34151,662.129,226.5248185,192.2363364,1.17836629,0.528982779,34389,208.524348,0.778210737,0.993079182,0.978876878,0.920536431,0.006633036,0.002938029,0.847387321,0.998532653,3
48433,803.54,269.4073367,229.0584799,1.176150897,0.526409707,48921,248.3280308,0.77654321,0.990024734,0.942619095,0.921756749,0.005562475,0.002476926,0.849635504,0.999299561,3
84697,1100.164,426.4198942,253.801232,1.680133272,0.803584356,85314,328.3893569,0.754270193,0.992767893,0.87935256,0.770107965,0.005034652,0.001092335,0.593066277,0.996430385,1
60516,970.091,391.9072583,199.3084753,1.966335138,0.861026373,61355,277.5812751,0.760757791,0.986325483,0.808081431,0.708283068,0.006476093,0.001005357,0.501664904,0.986441328,2
70651,1028.338,378.2561005,238.6974409,1.584667599,0.775744463,71776,299.9260693,0.763926733,0.984326237,0.839569027,0.792917996,0.005353868,0.001305451,0.628718949,0.996310547,0
49335,837.331,300.584812,209.2387931,1.436563496,0.717939337,49944,250.6297527,0.755952928,0.987806343,0.884241017,0.833807108,0.00609273,0.001816578,0.695234293,0.998748206,3
75280,1068.444,414.0120655,234.8487655,1.762887979,0.823544949,76272,309.5956604,0.797254935,0.986993917,0.82867826,0.747793811,0.005499629,0.001060817,0.559195584,0.985799173,1
47803,869.367,362.5282647,168.3250288,2.153739509,0.885673432,48426,246.7076609,0.818404383,0.98713501,0.794801567,0.680519797,0.007583797,0.001003297,0.463107193,0.997412259,2
48761,883.692,368.3732966,169.4301711,2.174189486,0.887949213,49263,249.1674807,0.718870706,0.989809796,0.784658387,0.676399411,0.007554671,0.000975457,0.457516163,0.99472683,2
76586,1093.031,371.6179349,264.3643057,1.405703897,0.70280012,77881,312.2696331,0.780263667,0.983372068,0.805553321,0.840297531,0.004852296,0.001492311,0.70609994,0.992567438,0
42502,758.807,264.6697571,204.6356104,1.293370966,0.634194707,42908,232.626798,0.756721148,0.990537895,0.927591102,0.878932298,0.006227231,0.002292432,0.772521985,0.999157506,3
40644,726.397,249.8944004,207.6217563,1.203604116,0.556514392,40996,227.48527,0.77050237,0.991413796,0.96796181,0.9103256,0.006148371,0.002604515,0.828692698,0.997417942,3
43113,753.398,260.9220427,210.8784942,1.237309872,0.588901274,43517,234.2929288,0.798906699,0.990716272,0.954485164,0.897942261,0.00605205,0.002427034,0.806300303,0.997643325,3
80223,1078.637,423.5090109,243.0360124,1.742577187,0.818951546,80860,319.5983354,0.815174979,0.992122186,0.866479187,0.754643531,0.005279147,0.001056114,0.569486859,0.992374809,1
35610,678.391,234.4285953,193.8260159,1.209479513,0.562493166,35888,212.9320553,0.756806155,0.992253678,0.972347904,0.908302398,0.006583224,0.002764014,0.825013247,0.99783662,3
43279,843.066,336.2804457,164.6671347,2.042183137,0.871906695,43813,234.74355,0.614566471,0.987811837,0.765180566,0.698058876,0.00777006,0.001138079,0.487286194,0.995127649,2
102300,1232.892,491.1081828,267.1810117,1.83811035,0.839061241,102966,360.9049812,0.79326308,0.993531845,0.84573719,0.734878778,0.004800666,0.000863663,0.540046818,0.992665646,1
34395,665.156,231.7171471,189.1898259,1.224786513,0.577389526,34638,209.2679482,0.791235335,0.992984583,0.97691809,0.903118094,0.006736943,0.002764527,0.815622291,0.998963182,3
76592,1094.186,429.0375007,228.8137347,1.875051344,0.845914377,77712,312.281865,0.66951049,0.985587811,0.803916545,0.727866129,0.005601597,0.000969835,0.529789102,0.993381768,1
43685,764.629,260.2794431,213.9669908,1.216446715,0.569391602,44142,235.8420436,0.770730416,0.989647048,0.938946123,0.906110912,0.005958096,0.002477495,0.821036985,0.998747743,3
43924,834.163,345.4243527,162.9959755,2.119220133,0.881667228,44618,236.4863078,0.712681724,0.984445739,0.793249673,0.684625464,0.007864137,0.00106572,0.468712026,0.993303962,2
36799,759.261,300.6202949,157.2337118,1.911932826,0.852313703,37393,216.4577141,0.711352961,0.984114674,0.802164976,0.72003693,0.008169252,0.001354507,0.51845318,0.991247654,2
66500,1038.45,424.1090453,202.017289,2.099370046,0.879264764,67430,290.9818374,0.633152433,0.986207919,0.774926171,0.686101465,0.00637758,0.000871744,0.470735221,0.988247422,2
57230,953.606,395.4095217,184.9630681,2.137775534,0.883847075,57949,269.9398065,0.614761583,0.987592538,0.790852806,0.682684133,0.00690913,0.000925726,0.466057626,0.996326589,2
60663,981.238,398.6707727,194.2051247,2.052833433,0.873328587,61291,277.9182083,0.781638964,0.989753797,0.791744455,0.697112072,0.006571893,0.000957372,0.485965241,0.997605693,2
50316,820.444,286.8992596,223.7131986,1.282442258,0.6260758,50767,253.1093063,0.773806594,0.991116276,0.939329768,0.88222363,0.005701949,0.002130678,0.778318533,0.998148578,3
80724,1071.17,416.3012603,247.5448111,1.68172081,0.804000203,81330,320.5947426,0.799722607,0.992548875,0.884088489,0.770102743,0.005157094,0.00111887,0.593058236,0.997358376,0
63970,1006.279,411.2312671,199.4364923,2.061966004,0.874528543,64756,285.3929461,0.619144406,0.987862129,0.79387001,0.693996223,0.006428502,0.000919852,0.481630757,0.993106248,2
73365,1026.958,395.9643915,238.4027013,1.660905641,0.79843489,74691,305.6324904,0.761102985,0.982246857,0.874165014,0.771868625,0.005397184,0.001181736,0.595781174,0.989536313,1
87149,1189.561,428.9654936,259.2231934,1.654811392,0.796758027,88604,333.1089208,0.811783336,0.983578619,0.773924932,0.776540131,0.004922208,0.001104067,0.603014575,0.997875389,0
44305,760.743,271.0108236,208.2624982,1.301294405,0.639891088,44628,237.509743,0.788625845,0.992762391,0.962025702,0.876384713,0.006116935,0.002225834,0.768050166,0.999459384,3
53002,931.496,382.7761912,177.3468881,2.15834738,0.886192384,53702,259.7772938,0.623061822,0.986965104,0.767609133,0.67866628,0.00722192,0.000945056,0.46058792,0.994108729,2
41389,738.976,257.1531925,205.2238431,1.253037604,0.602577136,41854,229.5606924,0.769240777,0.988889951,0.952432332,0.892700146,0.006213081,0.002433936,0.79691355,0.998562645,3
64510,989.333,348.6611269,236.351649,1.475179582,0.735169278,65406,286.5949808,0.785940546,0.986300951,0.828231826,0.821987193,0.005404761,0.001522006,0.675662945,0.99672418,0
56329,1019.436,359.4270613,204.0419407,1.761535202,0.823244726,58567,267.8064792,0.646812957,0.961787355,0.681117397,0.745092699,0.006380853,0.001213109,0.55516313,0.977939397,2
38122,710.41,246.905723,196.8346306,1.254381519,0.603707872,38481,220.314407,0.774837398,0.990670721,0.949221155,0.892301743,0.006476725,0.002532691,0.796202401,0.998741577,3
71992,1052.401,376.4976777,243.9985594,1.543032379,0.76157691,73278,302.7590813,0.773242825,0.982450394,0.816829847,0.804145946,0.005229715,0.001348955,0.646650703,0.997802973,0
61261,1006.386,423.6661676,185.4672365,2.284318112,0.899088263,62120,279.2846715,0.628859736,0.986171925,0.760089569,0.659209285,0.006915757,0.000805588,0.434556882,0.992666156,2
107911,1298.822,498.5977794,279.3503372,1.784847601,0.828308741,110337,370.6704095,0.731897721,0.978012815,0.803852392,0.743425713,0.004620454,0.000870592,0.55268179,0.986452768,1
45236,824.056,334.3255057,172.7937102,1.93482451,0.85608036,45823,239.9922166,0.79261284,0.987189839,0.837106295,0.717839987,0.007390696,0.00121053,0.515294247,0.997003939,2
58290,963.96,387.7255981,191.9330088,2.020108999,0.868879988,58915,272.4282163,0.618238513,0.989391496,0.788289775,0.702631494,0.006651666,0.001000048,0.493691017,0.997309665,2
94904,1191.159,441.7569765,274.764577,1.607765387,0.783032098,95752,347.6140471,0.808209495,0.991143788,0.84053327,0.786889773,0.004654777,0.001100866,0.619195515,0.995521117,1
69386,1036.784,374.2182333,236.5689491,1.581856937,0.774831007,70292,297.2288664,0.715260597,0.987110909,0.811157416,0.794266126,0.005393282,0.001324028,0.630858679,0.997928178,0
41863,754.738,264.7545345,202.1420334,1.309745084,0.645799136,42324,230.8714514,0.784112832,0.989107835,0.923523133,0.872020764,0.006324309,0.002255798,0.760420212,0.995956635,3
36648,728.404,244.7217496,191.1254361,1.280424807,0.624542523,37297,216.0131543,0.76033195,0.982599137,0.867991553,0.882688828,0.006677629,0.002500533,0.779139567,0.997629629,3
81169,1095.175,430.5853201,240.9814743,1.786798431,0.828722173,81866,321.4771852,0.800001971,0.991486087,0.850419122,0.746605075,0.0053048,0.001016746,0.557419138,0.995995641,1
56839,954.661,379.1312374,191.9307254,1.97535458,0.862393679,57523,269.0161008,0.628715226,0.988109104,0.783714587,0.709559314,0.006670266,0.001042984,0.50347442,0.994540502,2
38110,861.568,310.1777403,157.4886783,1.969524055,0.861512194,39200,220.2797291,0.643924034,0.972193878,0.645163356,0.71017259,0.008139012,0.001277048,0.504345107,0.99331982,2
40009,742.191,265.1094339,192.6296891,1.376264662,0.68705604,40475,225.7012205,0.777628766,0.98848672,0.912717113,0.851351147,0.006626245,0.002147248,0.724798775,0.997514941,3
79187,1066.901,416.0072452,243.9472819,1.705316173,0.810020527,79761,317.5279827,0.814932592,0.9928035,0.874209476,0.763275127,0.005253479,0.001099895,0.582588919,0.993498306,1
76433,1076.228,417.347139,236.4435506,1.765102655,0.82403473,77887,311.9575582,0.750513055,0.98133193,0.82924373,0.747477409,0.0054603,0.00105145,0.558722477,0.986202528,1
38794,721.177,254.0607593,194.6134395,1.305463589,0.642826979,39179,222.2477332,0.779778894,0.990173307,0.937326057,0.874781819,0.00654897,0.002365657,0.765243231,0.998997175,3
41673,740.349,251.3109893,211.5472593,1.187966179,0.539828839,42010,230.3469374,0.755712317,0.9919781,0.95541409,0.916581237,0.006030547,0.00262555,0.840121163,0.998035528,3
85695,1156.716,406.8040568,268.7567432,1.513651535,0.750690509,87339,330.3184263,0.713275014,0.981176794,0.804844279,0.811984101,0.004747115,0.001272916,0.65931818,0.997977976,0
49253,869.377,355.0271231,176.9677639,2.006168329,0.86691117,49835,250.4213795,0.781942592,0.988321461,0.818891305,0.705358445,0.007208233,0.001100647,0.497530536,0.998130004,2
72205,1085.425,375.9111693,245.4604219,1.531453285,0.757379861,73563,303.2066314,0.708419999,0.981539633,0.770153859,0.806591174,0.005206165,0.001359288,0.650589322,0.996347154,0
39669,715.564,248.0761897,203.9009533,1.216650465,0.569590313,39958,224.74016,0.777411958,0.992767406,0.973563202,0.905932005,0.006253654,0.00259834,0.820712798,0.998520608,3
43683,755.258,256.9267863,216.5735949,1.186325537,0.538009229,44054,235.8366448,0.788900527,0.991578517,0.962346901,0.917913808,0.00588162,0.002575635,0.842565759,0.999557277,3
68841,991.351,371.9841057,236.2008465,1.574863559,0.772532157,69365,296.0592567,0.801371298,0.992445758,0.880242101,0.795892223,0.005403526,0.001337439,0.63344443,0.99758855,1
36473,690.992,232.6367254,199.7496676,1.164641364,0.512590135,36858,215.4967886,0.785531218,0.989554506,0.9599206,0.926323169,0.006378327,0.002896921,0.858074613,0.999349188,3
54722,932.823,389.4885736,179.4412012,2.17056379,0.887550835,55383,263.9587361,0.804073116,0.98806493,0.790266067,0.677705982,0.007117587,0.000926142,0.459285397,0.996908253,2
49426,893.226,361.0223466,175.0976048,2.061834866,0.874511437,49964,250.8607935,0.601487106,0.989232247,0.778471319,0.694862232,0.0073043,0.001050396,0.482833521,0.995522989,2
48922,869.441,353.3257855,177.9019748,1.986070059,0.863991198,49410,249.5784947,0.634427845,0.990123457,0.813268282,0.706369319,0.007222227,0.001109119,0.498957615,0.990964781,2
67455,1001.021,386.5975476,223.7845018,1.727543885,0.815429431,68436,293.0637703,0.763411046,0.985665439,0.845936246,0.758059052,0.005731192,0.001167446,0.574653526,0.992739185,1
36311,689.155,240.1511717,192.6197446,1.246763005,0.59722056,36606,215.0176763,0.783138507,0.991941212,0.960758534,0.895343024,0.006613731,0.002621707,0.80163913,0.999454012,3
79101,1086.698,419.8599918,242.9088866,1.728466989,0.815648798,80579,317.3555124,0.808654849,0.981657752,0.841732512,0.755860331,0.005307897,0.001068731,0.57132484,0.987516126,1
43914,833.354,341.7289773,164.6392878,2.075622301,0.876290435,44402,236.4593863,0.591960531,0.989009504,0.79460961,0.69195006,0.007781778,0.001100418,0.478794885,0.993797341,2
35283,681.373,223.9750122,200.8365205,1.115210578,0.442655743,35589,211.9521428,0.779080551,0.991401838,0.955004742,0.946320488,0.006347958,0.003140269,0.895522466,0.998696127,3
69123,1053.271,356.3549969,248.6214023,1.433323895,0.716410494,70470,296.665025,0.725883687,0.980885483,0.782982741,0.832498569,0.005155375,0.001527475,0.693053868,0.993370669,0
76759,1076.634,380.9286894,256.7573133,1.483613785,0.738704095,77956,312.6221269,0.733202789,0.984645184,0.832152631,0.820684122,0.004962658,0.001388667,0.673522428,0.999247158,0
48761,878.828,363.7837935,171.3952953,2.122484126,0.882055217,49402,249.1674807,0.605892294,0.987024817,0.793368032,0.684932878,0.007460548,0.001012844,0.469133048,0.995727447,2
94239,1187.663,454.0284756,268.8702925,1.688652441,0.805799709,96908,346.3940263,0.770530808,0.972458414,0.839564525,0.762934584,0.004817841,0.001006889,0.58206918,0.982912541,1
69398,1009.124,392.7793368,225.9440829,1.738391782,0.817981645,70022,297.2545675,0.813518393,0.991088515,0.85638243,0.756797875,0.005659808,0.001145252,0.572743024,0.995651766,1
68570,1035.111,367.7931032,238.7005824,1.540813598,0.760781777,69869,295.4759476,0.707636739,0.981408064,0.80421129,0.803375444,0.005363761,0.001378235,0.645412104,0.994459746,0
73141,1087.269,432.2970408,216.4599762,1.997122279,0.865609042,74002,305.165551,0.641317691,0.988365179,0.777493463,0.705916354,0.005910461,0.000905345,0.498317899,0.995201779,2
35287,677.949,223.6208869,201.0973362,1.112003227,0.437377572,35627,211.9641569,0.789383025,0.990456676,0.964785022,0.947872803,0.006337203,0.003155569,0.898462851,0.99909359,3
67889,1009.017,381.7257559,229.9273035,1.660201942,0.798242385,69235,294.005033,0.761019191,0.980558966,0.837938816,0.770199622,0.005622792,0.00122052,0.593207458,0.984844175,1
52692,908.744,376.8417353,178.8124116,2.107469677,0.880254061,53308,259.0164823,0.703497997,0.988444511,0.801809937,0.687334916,0.007151783,0.000984618,0.472429286,0.995630395,2
54150,940.116,383.1908234,181.1120782,2.115766255,0.881254525,54872,262.5755536,0.774611621,0.986842105,0.769919708,0.685234451,0.007076469,0.000962395,0.469546253,0.993450118,2
42122,748.798,251.2047805,214.1417033,1.173077344,0.522794555,42516,231.5845334,0.78474551,0.990732901,0.944038044,0.921895407,0.005963743,0.002657206,0.849891142,0.996988043,3
60619,982.002,404.3163936,191.9845696,2.105983801,0.880073512,61371,277.8174004,0.59533116,0.987746656,0.789939603,0.687128706,0.006669796,0.000917159,0.472145859,0.99433153,2
76997,1099.457,413.3606939,237.6076807,1.739677323,0.818280416,78041,313.106412,0.79293335,0.986622416,0.800437028,0.757465373,0.00536853,0.00109015,0.573753791,0.998146458,0
51207,882.113,355.7001407,184.5363073,1.927534727,0.854897222,51845,255.3405126,0.735415769,0.987694088,0.826971899,0.71785328,0.006946319,0.00113783,0.515313331,0.993284341,2
76912,1051.122,402.1386896,245.5171478,1.637925062,0.791994255,77914,312.9335391,0.770723104,0.987139667,0.874777727,0.77817317,0.005228556,0.001182678,0.605553483,0.991851227,1
39385,748.882,258.7458213,194.2559154,1.331984258,0.660575497,39895,223.9342302,0.767110748,0.987216443,0.882498406,0.865460277,0.006569654,0.002273583,0.749021491,0.997684836,3
84471,1135.934,435.4694636,249.5624109,1.744932108,0.819493695,85565,327.9509378,0.697784496,0.987214398,0.822642802,0.753097439,0.005155254,0.001022903,0.567155752,0.989648282,1
53256,900.495,358.4249512,191.0051743,1.876519589,0.846177316,53850,260.3990115,0.812175929,0.988969359,0.825307509,0.726509164,0.006730227,0.001156575,0.527815565,0.990456247,2
33006,669.769,223.5277491,188.2429412,1.187442927,0.539249994,33458,204.9988888,0.757018349,0.986490525,0.924597414,0.917107114,0.006772337,0.002955279,0.841085458,0.998740978,3
39123,714.166,246.145837,202.5723123,1.215101088,0.568074989,39456,223.1881509,0.771748136,0.991560219,0.963925951,0.906731366,0.006291589,0.002623341,0.82216177,0.999009661,3
64474,983.303,381.6531652,216.7944165,1.760438167,0.823000671,65241,286.5150021,0.789281036,0.988243589,0.837953174,0.750720885,0.005919489,0.001159786,0.563581848,0.992150995,1
72268,1077.446,395.0114428,233.360339,1.692710272,0.806841072,73750,303.3388788,0.686997357,0.979905085,0.782284767,0.767924283,0.005465925,0.001172511,0.589707704,0.998204288,0
52323,910.584,380.3986606,176.2154961,2.158712878,0.886233393,52911,258.1079478,0.82217159,0.988886999,0.792980433,0.678519602,0.0072702,0.000950552,0.46038885,0.99384734,2
55616,910.56,363.1294378,196.382352,1.849094046,0.841147755,56083,266.106164,0.806695386,0.991673056,0.842931877,0.732813527,0.006529226,0.00116149,0.537015665,0.992992469,2
55352,915.784,367.4007534,192.9217446,1.904403022,0.85104119,56068,265.4738316,0.67978287,0.987229792,0.829386722,0.72257291,0.006637533,0.001116126,0.522111611,0.994310929,2
55475,971.678,380.8088093,186.731661,2.039337129,0.871522558,56330,265.7686282,0.665574872,0.984821587,0.738350265,0.697905673,0.006864512,0.001004561,0.487072328,0.993304683,2
34394,669.762,230.9211333,189.9052632,1.215980692,0.568936466,34730,209.264906,0.781681818,0.990325367,0.963499612,0.90621808,0.006713995,0.002793133,0.821231209,0.998601293,3
59100,1057.719,351.9312622,215.1271842,1.635921855,0.791417386,60703,274.3145222,0.778707425,0.973592738,0.663829783,0.77945483,0.005954844,0.001355857,0.607549832,0.993904049,0
67686,1044.47,368.6010689,234.2025027,1.573856234,0.772197935,69063,293.5651407,0.708383046,0.980061683,0.77968068,0.796430519,0.005445751,0.001351541,0.634301572,0.998299483,0
54580,930.831,358.0532474,195.8553386,1.828151583,0.837132219,55389,263.6160358,0.615721312,0.985394212,0.791592587,0.736248136,0.006560155,0.001189024,0.542061317,0.990970255,2
32775,649.807,220.0250995,189.8094038,1.159189666,0.505764488,33062,204.2802636,0.772630835,0.991319339,0.975402341,0.928440728,0.006713199,0.00307699,0.862002186,0.999224026,3
65272,960.989,373.0239357,223.751843,1.667132349,0.800125672,65819,288.2826591,0.739995012,0.99168933,0.888177876,0.772826169,0.005714915,0.001257526,0.597260287,0.995711946,1
47806,849.353,347.6649854,175.9699975,1.975706032,0.862446535,48423,246.7154022,0.810614667,0.987258121,0.832752262,0.709635461,0.007272413,0.001137626,0.503582488,0.994930958,2
70006,1013.071,387.8711935,230.873465,1.680016339,0.803553671,70848,298.5538604,0.777326227,0.988115402,0.857166838,0.769724242,0.005540542,0.0011997,0.592475409,0.995368367,1
40462,741.338,249.6428546,206.6216739,1.208212332,0.561216429,40933,226.9753697,0.792906134,0.988493392,0.925176698,0.909200346,0.00616981,0.002600698,0.826645269,0.998763008,3
74439,1155.858,396.6460314,239.5846613,1.655556867,0.796964333,75814,307.8614599,0.805355404,0.981863508,0.700166661,0.776161705,0.005328471,0.001192865,0.602426992,0.997352143,0
52907,930.83,364.183911,186.4900848,1.952832567,0.858939744,53810,259.5443789,0.602887552,0.983218733,0.767330139,0.712673929,0.006883473,0.001095345,0.507904129,0.991851725,2
